Scheme_Code,ISIN_Div,ISIN_Growth,Scheme_Name,NAV,Date,AMC,Category,Estimated_AUM_Cr
146840,-,INF174KA1DC2,Kotak Monthly Interval Plan Series 4-Regular Plan- Dividend Reinvestment,10.00871954,2019-04-17,Kotak,Other,334.85521000856147
122402,INF109KA1087,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C - Cumulative,15.568,2019-04-15,ICICI Prudential,Other,492.6729278086713
122403,INF109KA1079,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan C - Direct Plan - Cumulative,16.6135,2019-04-15,ICICI Prudential,Other,508.59024526813596
136235,INF204KA13W7,-,Reliance Fixed Horizon Fund XXX- Series 6- Growth Option,12.7801,2019-04-15,Nippon India,Equity,1507.6017908440047
122441,INF109KB1WM0,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Cumulative,15.6067,2019-04-15,ICICI Prudential,Other,561.4483677755845
136456,INF204KA12Z2,-,Reliance Fixed Horizon Fund XXX- Series 12- Dividend Payout Option,12.6266,2019-04-15,Nippon India,Other,392.06536607379473
136512,INF204KB1114,-,Reliance Fixed Horizon Fund XXX- Series 13 -Direct Plan- Dividend Payout Option,10.0,2019-04-15,Nippon India,Other,347.7829907774154
136510,INF204KB1106,-,Reliance Fixed Horizon Fund XXX- Series 13 -Direct Plan- Growth Option,12.7301,2019-04-15,Nippon India,Equity,1141.3272137975364
136509,INF204KB1098,-,Reliance Fixed Horizon Fund XXX- Series 13 -Dividend Payout Option,10.0,2019-04-15,Nippon India,Other,267.8125560471924
136511,INF204KB1080,-,Reliance Fixed Horizon Fund XXX- Series 13 -Growth Option,12.6495,2019-04-15,Nippon India,Equity,1175.5107979482918
136234,INF204KA16W0,-,Reliance Fixed Horizon Fund XXX- Series 6- Direct Plan-Dividend Payout Option,12.7438,2019-04-15,Nippon India,Other,390.50304558296347
136435,INF204KA16Y6,-,Reliance Fixed Horizon Fund XXX- Series 10- Direct Plan-Dividend Payout Option,10.0,2019-04-15,Nippon India,Other,257.1478189619173
136438,INF204KA15Y8,-,Reliance Fixed Horizon Fund XXX- Series 10- Direct Plan-Growth Option,12.8041,2019-04-15,Nippon India,Equity,1423.743421726155
136454,INF204KA14Z8,-,Reliance Fixed Horizon Fund XXX- Series 12- Direct Plan-Dividend Payout Option,12.7241,2019-04-15,Nippon India,Other,382.7958686401184
136453,INF204KA13Z0,-,Reliance Fixed Horizon Fund XXX- Series 12- Direct Plan-Growth Option,12.7571,2019-04-15,Nippon India,Equity,1300.4043552427395
136233,INF204KA15W2,-,Reliance Fixed Horizon Fund XXX- Series 6- Direct Plan-Growth Option,12.8305,2019-04-15,Nippon India,Equity,1051.189439679231
136436,INF204KA13Y3,-,Reliance Fixed Horizon Fund XXX- Series 10- Growth Option,12.7534,2019-04-15,Nippon India,Equity,1095.7739561821522
136311,INF204KA13X5,-,Reliance Fixed Horizon Fund XXX- Series 7- Direct Plan-Growth Option,12.8299,2019-04-15,Nippon India,Equity,1464.5744422390649
139144,INF204KB1171,-,Reliance Fixed Horizon Fund XXX- Series 17- Dividend Payout Option,10.0,2019-04-15,Nippon India,Other,332.6585461670411
136455,INF204KA11Z4,-,Reliance Fixed Horizon Fund XXX- Series 12- Growth Option,12.6574,2019-04-15,Nippon India,Equity,1475.1789315585304
122440,INF109KB1WP3,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Direct Plan - Dividend,14.3827,2019-04-15,ICICI Prudential,Other,549.9931887960084
122442,INF109KB1WN8,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D -Dividend,13.7375,2019-04-15,ICICI Prudential,Other,415.5022701263353
139146,INF204KB1197,-,Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Dividend Payout Option,10.0,2019-04-15,Nippon India,Other,293.1422322714603
139145,INF204KB1189,-,Reliance Fixed Horizon Fund XXX- Series 17- Direct Plan-Growth Option,12.6742,2019-04-15,Nippon India,Equity,1431.1107606793598
122439,INF109KB1WO6,-,ICICI Prudential Multiple Yield Fund - Series 3 - Plan D - Direct Plan - Cumulative,16.5876,2019-04-15,ICICI Prudential,Other,634.2790529397419
139143,INF204KB1163,-,Reliance Fixed Horizon Fund XXX- Series 17- Growth Option,12.5164,2019-04-15,Nippon India,Equity,1300.206401322598
136309,INF204KA11X9,-,Reliance Fixed Horizon Fund XXX- Series 7- Growth Option,12.7787,2019-04-15,Nippon India,Equity,1410.9990354843987
138367,INF223J01XI5,-,PGIM India Ultra Short Term Fund - Direct Plan - Annual Bonus,15.3662,2019-04-11,PGIM India,Debt,600.6128141315854
136000,INF204KA11U5,-,Reliance Fixed Horizon Fund XXX- Series 1 -Direct Plan- Growth Option,12.8829,2019-04-09,Nippon India,Equity,1198.6808148410285
136001,INF204KA19T0,-,Reliance Fixed Horizon Fund XXX- Series 1 -Growth Option,12.8307,2019-04-09,Nippon India,Equity,1304.790768066548
136030,INF204KA14U9,-,Reliance Fixed Horizon Fund XXX- Series 2 - Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,361.27002303502337
136029,INF204KA13U1,-,Reliance Fixed Horizon Fund XXX- Series 2 - Growth Option,12.829,2019-04-09,Nippon India,Equity,1362.3127860639202
136125,INF204KA18V8,-,Reliance Fixed Horizon Fund XXX- Series 4 -Direct Plan- Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,257.7378121136566
136028,INF204KA16U4,-,Reliance Fixed Horizon Fund XXX- Series 2 -Direct Plan- Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,297.9755537324205
136031,INF204KA15U6,-,Reliance Fixed Horizon Fund XXX- Series 2 -Direct Plan- Growth Option,12.8816,2019-04-09,Nippon India,Equity,1091.2576541430583
136127,INF204KA17V0,-,Reliance Fixed Horizon Fund XXX- Series 4 -Direct Plan- Growth Option,12.8503,2019-04-09,Nippon India,Equity,1133.5298212542289
136126,INF204KA16V2,-,Reliance Fixed Horizon Fund XXX- Series 4 -Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,370.5065843092125
136128,INF204KA15V4,-,Reliance Fixed Horizon Fund XXX- Series 4 -Growth Option,12.7923,2019-04-09,Nippon India,Equity,1029.3267940770932
135938,INF204KA15T8,-,Reliance Fixed Horizon Fund XXIX- Series 20- Growth Option,12.8375,2019-04-09,Nippon India,Equity,1125.7211037223371
135406,INF109KB1MX8,-,ICICI Prudential Business Cycle Fund - Series 1  Cumulative Option,12.8,2019-04-09,ICICI Prudential,Other,376.9793843504793
135404,INF109KB1MV2,-,ICICI Prudential Business Cycle Fund - Series 1 Direct Plan Cumulative Option,13.27,2019-04-09,ICICI Prudential,Other,442.824896717094
135405,INF109KB1MW0,-,ICICI Prudential Business Cycle Fund - Series 1 Direct Plan Dividend Option,10.01,2019-04-09,ICICI Prudential,Other,323.4705443362627
135407,INF109KB1MY6,-,ICICI Prudential Business Cycle Fund - Series 1 Dividend Option,9.61,2019-04-09,ICICI Prudential,Other,271.8405971766676
136002,INF204KA12U3,-,Reliance Fixed Horizon Fund XXX- Series 1 -Direct Plan- Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,275.98295283826917
136003,INF204KA10U7,-,Reliance Fixed Horizon Fund XXX- Series 1 - Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,285.2353815107706
135939,INF204KA16T6,-,Reliance Fixed Horizon Fund XXIX- Series 20- Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,319.1213429973977
136082,INF174K019B5,-,Kotak FMP Series 185 - Regular Dividend,10.0,2019-04-09,Kotak,Other,289.6194704065422
135767,INF204KA11S9,-,Reliance Fixed Horizon Fund XXIX- Series 16- Direct Plan-Growth Option,12.9634,2019-04-09,Nippon India,Equity,1509.469016795926
136170,INF204KA19V6,-,Reliance Fixed Horizon Fund XXX- Series 5- Growth Option,12.7994,2019-04-09,Nippon India,Equity,1245.784502030736
135768,INF204KA12S7,-,Reliance Fixed Horizon Fund XXIX- Series 16- Direct Plan-Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,262.53665201292887
136171,INF204KA10W3,-,Reliance Fixed Horizon Fund XXX- Series 5- Dividend Payout Option,12.6868,2019-04-09,Nippon India,Other,441.5446697651977
136173,INF204KA11W1,-,Reliance Fixed Horizon Fund XXX- Series 5- Direct Plan-Dividend Payout Option,12.7275,2019-04-09,Nippon India,Other,377.97264267510315
136172,INF204KA12W9,-,Reliance Fixed Horizon Fund XXX- Series 5- Direct Plan- Growth Option,12.8444,2019-04-09,Nippon India,Equity,1346.3794280776492
136083,INF174K010C2,-,Kotak FMP Series 185 - Direct Growth,12.8591,2019-04-09,Kotak,Equity,1157.9892143396107
136084,INF174K018B7,-,Kotak FMP Series 185 - Regular Growth,12.7644,2019-04-09,Kotak,Equity,1296.2702604067863
135886,INF204KA14T1,-,Reliance Fixed Horizon Fund XXIX- Series 19- Direct Plan-Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,353.50351935442797
135885,INF204KA13T3,-,Reliance Fixed Horizon Fund XXIX- Series 19- Direct Plan-Growth Option,12.9527,2019-04-09,Nippon India,Equity,1498.1974057839784
135887,INF204KA12T5,-,Reliance Fixed Horizon Fund XXIX- Series 19- Dividend Payout Option,10.0,2019-04-09,Nippon India,Other,288.3378175907519
135884,INF204KA11T7,-,Reliance Fixed Horizon Fund XXIX- Series 19- Growth Option,12.9101,2019-04-09,Nippon India,Equity,1190.7655156108349
135941,INF204KA17T4,-,Reliance Fixed Horizon Fund XXIX- Series 20- Direct Plan-Growth Option,12.9116,2019-04-09,Nippon India,Equity,1256.9097269182842
135770,INF204KA19R4,-,Reliance Fixed Horizon Fund XXIX- Series 16- Growth Option,12.8052,2019-04-09,Nippon India,Equity,1480.7147209603402
135849,INF109KB1OX4,-,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Direct Plan Cumulative Option,12.8288,2019-04-08,ICICI Prudential,Other,474.64433003518013
135852,INF109KB1OW6,-,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Dividend Option,12.4619,2019-04-08,ICICI Prudential,Other,332.1099427123226
135850,INF109KB1OY2,-,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Direct Plan Dividend Option,12.8288,2019-04-08,ICICI Prudential,Other,348.7671426688939
135851,INF109KB1OV8,-,ICICI Prudential Capital Protection Oriented Fund - Series IX - 1195 Days Plan C Cumulative Option,12.4619,2019-04-08,ICICI Prudential,Other,396.57018201148225
128492,INF109KA1RD0,-,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Cumulative,15.206,2019-04-05,ICICI Prudential,Other,408.4864571067963
128493,INF109KA1RE8,-,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C -Dividend,13.9493,2019-04-05,ICICI Prudential,Other,417.233767504561
128494,INF109KA1RF5,-,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Direct Plan - Cumulative,16.2612,2019-04-05,ICICI Prudential,Other,445.49353157010046
128495,INF109KA1RG3,-,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Direct Plan - Dividend,14.8062,2019-04-05,ICICI Prudential,Other,497.70532736525547
139083,INF174K012F1,-,Kotak FMP Series 192 - Direct - Growth,12.6723,2019-04-04,Kotak,Equity,1476.520694984818
139084,INF174K010F5,-,Kotak FMP Series 192 - Regular - Growth,12.5986,2019-04-04,Kotak,Equity,1491.4435294504708
139081,INF174K011F3,-,Kotak FMP Series 192 - Regular - Dividend Payout,10.0,2019-04-04,Kotak,Other,302.8895770333434
111804,INF209K01660,-,Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan,22.1442,2019-04-04,Aditya Birla Sun Life,Equity,2273.5512646591856
135610,INF174K01Z30,-,Kotak FMP Series 181 - Regular Growth,12.867,2019-04-04,Kotak,Equity,1451.8193066291346
135608,INF174K01Z55,-,Kotak FMP Series 181 - Direct Dividend,10.0,2019-04-04,Kotak,Other,270.0177185544241
135609,INF174K01Z48,-,Kotak FMP Series 181 - Direct Growth,12.9575,2019-04-04,Kotak,Equity,1376.700695508016
135611,INF174K01Z63,-,Kotak FMP Series 181 - Regular Dividend,10.0,2019-04-04,Kotak,Other,307.1745549776529
135845,INF109KB1OU0,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Direct Plan Dividend Option,12.8912,2019-04-03,ICICI Prudential,Other,362.66383634661264
135847,INF109KB1OT2,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Direct Plan Cumulative Option,12.8913,2019-04-03,ICICI Prudential,Other,394.98679663487366
135848,INF109KB1OS4,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Dividend Option,12.8028,2019-04-03,ICICI Prudential,Other,338.9226751928899
135846,INF109KB1OR6,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Cumulative Option,12.8028,2019-04-03,ICICI Prudential,Other,440.0539871933327
128319,INF204KA1KZ2,-,Reliance Fixed Horizon Fund - XXV - Series 35- Growth Option,15.2705,2019-04-02,Nippon India,Equity,1358.942894550084
128317,INF204KA1LA3,-,Reliance Fixed Horizon Fund - XXV - Series 35- Dividend Payout Option,10.0,2019-04-02,Nippon India,Other,294.74930717630406
128318,INF204KA1LB1,-,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Growth Option,15.6265,2019-04-02,Nippon India,Equity,1309.3489247906068
128320,INF204KA1LC9,-,Reliance Fixed Horizon Fund - XXV - Series 35- Direct Plan - Dividend Payout Option,10.0,2019-04-02,Nippon India,Other,365.2999164925621
135930,INF109KB1PH4,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Cumulative Option,12.7637,2019-04-02,ICICI Prudential,Other,405.8381585862051
135928,INF109KB1PJ0,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Direct Plan Cumulative Option,12.8359,2019-04-02,ICICI Prudential,Other,421.01610869225186
138365,INF223J01VJ7,-,PGIM India Ultra Short Term Fund - Monthly Bonus,13.9637,2019-04-02,PGIM India,Debt,504.1368178720522
135929,INF109KB1PK8,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Direct Plan Dividend Option,12.8359,2019-04-02,ICICI Prudential,Other,394.55617401874485
135931,INF109KB1PI2,-,ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Dividend Option,12.7637,2019-04-02,ICICI Prudential,Other,356.86071307859544
143530,INF204KB1XV3,-,Reliance Fixed Horizon Fund XXXVII- Series 11- Direct Plan- Dividend Payout Option,10.0,2019-03-28,Nippon India,Other,350.057973364159
143528,INF204KB1XS9,-,Reliance Fixed Horizon Fund XXXVII- Series 11- Growth Option,10.632,2019-03-28,Nippon India,Equity,893.3678327662161
143531,INF204KB1XT7,-,Reliance Fixed Horizon Fund XXXVII- Series 11- Dividend Payout Option,10.0,2019-03-28,Nippon India,Other,268.2849474736072
143529,INF204KB1XU5,-,Reliance Fixed Horizon Fund XXXVII- Series 11- Direct Plan- Growth Option,10.6506,2019-03-28,Nippon India,Equity,1140.2575924189478
145157,INF204KB1L03,-,Reliance Fixed Horizon Fund XXXIX- Series 10- Growth Option,10.3529,2019-03-27,Nippon India,Equity,903.3624961926723
145155,INF204KB1L11,-,Reliance Fixed Horizon Fund XXXIX- Series 10- Dividend Option,10.0,2019-03-27,Nippon India,Other,294.1585228590297
145158,INF204KB1L37,-,Reliance Fixed Horizon Fund XXXIX- Series 10- Direct Plan- Dividend Option,10.0,2019-03-27,Nippon India,Other,315.6397850660937
145156,INF204KB1L29,-,Reliance Fixed Horizon Fund XXXIX Series 10- Direct Plan- Growth Option,10.3624,2019-03-27,Nippon India,Equity,1002.6464002822495
127628,INF109KA1OE5,-,ICICI Prudential Value Fund - Series 3 - Direct Dividend,11.48,2019-03-25,ICICI Prudential,Equity,1228.3433527634536
127629,INF109KA1OD7,-,ICICI Prudential Value Fund - Series 3 - Dividend,10.49,2019-03-25,ICICI Prudential,Equity,1087.1303754770065
146666,INF090I01SK6,-,Franklin India Fixed Maturity Plans- Series 6 Plan C (1169 days)- Dividend- Direct,10.0,2019-03-19,Franklin Templeton,Other,337.2120936033812
146667,INF090I01SL4,-,Franklin India Fixed Maturity Plans - Series 6 Plan C (1169 days)- Quarterly Dividend- Direct,10.0,2019-03-19,Franklin Templeton,Other,346.09486885804137
144937,INF204KB1J80,-,Reliance Fixed Horizon Fund XXXIX- Series 7- Growth Option,10.3816,2019-03-14,Nippon India,Equity,940.2240494197365
144775,INF204KB1I08,-,Reliance Fixed Horizon Fund XXXIX- Series 3- Direct Plan- Growth Option,10.4112,2019-03-14,Nippon India,Equity,955.1282842604767
144774,INF204KB1H90,-,Reliance Fixed Horizon Fund XXXIX- Series 3- Dividend Plan,10.0,2019-03-14,Nippon India,Other,310.8922696585575
144938,INF204KB1K04,-,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Growth Option,10.3934,2019-03-14,Nippon India,Equity,947.3895651001735
144939,INF204KB1K12,-,Reliance Fixed Horizon Fund XXXIX- Series 7- Direct Plan- Dividend Option,10.0,2019-03-14,Nippon India,Other,380.63780398286303
144773,INF204KB1H82,-,Reliance Fixed Horizon Fund XXXIX- Series 3- Growth Option,10.3996,2019-03-14,Nippon India,Equity,1156.072597584184
144595,INF204KB1F43,-,Reliance Fixed Horizon Fund XXXVIII- Series 13- Growth Option,10.4232,2019-03-14,Nippon India,Equity,891.3044242669222
144776,INF204KB1I16,-,Reliance Fixed Horizon Fund XXXIX- Series 3 - Direct Plan- Dividend Plan,10.0,2019-03-14,Nippon India,Other,255.75237699635701
144254,INF204KB1D45,-,Reliance Fixed Horizon Fund XXXVIII- Series 8- Growth Option,10.4918,2019-03-14,Nippon India,Equity,846.6592551126187
144592,INF204KB1F50,-,Reliance Fixed Horizon Fund XXXVIII- Series 13- Dividend Plan,10.0,2019-03-14,Nippon India,Other,286.1618638305808
144594,INF204KB1F68,-,Reliance Fixed Horizon Fund XXXVIII- Series 13- Direct Plan- Growth Option,10.4354,2019-03-14,Nippon India,Equity,871.5860796348001
144593,INF204KB1F76,-,Reliance Fixed Horizon Fund XXXVIII- Series 13 - Direct Plan- Dividend Plan,10.0,2019-03-14,Nippon India,Other,323.05002620749934
144253,INF204KB1D78,-,Reliance Fixed Horizon Fund XXXVIII- Series 8- Direct Plan- Dividend Plan,10.0,2019-03-14,Nippon India,Other,364.4501403801495
144252,INF204KB1D60,-,Reliance Fixed Horizon Fund XXXVIII- Series 8- Direct Plan- Growth Option,10.5051,2019-03-14,Nippon India,Equity,1135.7211605773662
144251,INF204KB1D52,-,Reliance Fixed Horizon Fund XXXVIII- Series 8- Dividend Plan,10.0,2019-03-14,Nippon India,Other,282.53337432008226
145131,INF109KC1LT7,-,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Dividend Option,10.3545,2019-03-13,ICICI Prudential,Other,316.80364892628893
145132,INF109KC1LS9,-,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Cumulative Option,10.3545,2019-03-13,ICICI Prudential,Other,331.1425345151197
145129,INF109KC1LU5,-,ICICI Prudential Fixed Maturity Plan - Series 84 - 168 Days Plan G - Direct Plan Cumulative Option,10.3638,2019-03-13,ICICI Prudential,Other,371.39305666594083
135221,INF109KB1LS0,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Dividend Option,12.3742,2019-03-07,ICICI Prudential,Other,447.99972635788424
135220,INF109KB1LT8,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Direct Plan Cumulative Option,12.9428,2019-03-07,ICICI Prudential,Other,480.2372139201563
135218,INF109KB1LU6,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII -1284 Days Plan J Direct Plan Dividend Option,12.9428,2019-03-07,ICICI Prudential,Other,414.1407583037816
135195,INF109KB1LL5,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Cumulative Option,12.2126,2019-03-07,ICICI Prudential,Other,419.59145642671365
135192,INF109KB1LN1,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Direct Plan Cumulative Option,12.9001,2019-03-07,ICICI Prudential,Other,347.39419906056276
135194,INF109KB1LO9,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Direct Plan Dividend Option,12.9001,2019-03-07,ICICI Prudential,Other,421.9937242843668
135193,INF109KB1LM3,-,ICICI Prudential Capital Protection Oriented Fund - Series VIII - 1290 Days Plan I Dividend Option,12.2126,2019-03-07,ICICI Prudential,Other,350.19883278012844
